FIPS,Admin2,Province_State,Population,Cumulative deaths by /30/20,cumulative_deaths_by_100k_pop,FIPS,Admin2,Cumulative confirmed cases by 03/09/2023,cumulative_confirmed_cases_by_100k_pop
12031,Duval,Florida,957755,394,1.614241794,12031,Duval,319149,33322.61382
12033,Escambia,Florida,318316,235,1.868209393,12033,Escambia,98081,30812.46309
12035,Flagler,Florida,115081,27,1.370360137,12035,Flagler,29013,25210.93838
12037,Franklin,Florida,12125,4,1.518378244,12037,Franklin,3580,29525.7732
12039,Gadsden,Florida,45660,47,2.012561951,12039,Gadsden,17803,38990.36356
12041,Gilchrist,Florida,18582,12,1.81008879,12041,Gilchrist,5663,30475.7292
12043,Glades,Florida,13811,4,1.461834866,12043,Glades,2311,16733.03888
12045,Gulf,Florida,13639,14,2.011345506,12045,Gulf,5043,36974.85153
12047,Hamilton,Florida,14428,8,1.743883853,12047,Hamilton,4585,31778.48628
12049,Hardee,Florida,26937,11,1.611043459,12049,Hardee,10362,38467.53536
12051,Hendry,Florida,42022,42,1.999772572,12051,Hendry,13827,32904.19304
12053,Hernando,Florida,193920,127,1.816181118,12053,Hernando,53794,27740.30528
12055,Highlands,Florida,106221,89,1.923179621,12055,Highlands,30739,28938.7221
12057,Hillsborough,Florida,1471968,646,1.642334149,12057,Hillsborough,479640,32584.9475
12059,Holmes,Florida,19617,8,1.610457395,12059,Holmes,6384,32543.20232
12061,Indian River,Florida,159923,119,1.871636033,12061,Indian River,42698,26699.09894
12063,Jackson,Florida,46414,80,2.236440989,12063,Jackson,18364,39565.6483
12065,Jefferson,Florida,14246,9,1.800549569,12065,Jefferson,5046,35420.4689
12067,Lafayette,Florida,8422,12,2.153766009,12067,Lafayette,3157,37485.15792
12069,Lake,Florida,367118,193,1.72075163,12069,Lake,109346,29784.97377
12071,Lee,Florida,770577,468,1.783429811,12071,Lee,243110,31549.08594
12073,Leon,Florida,293582,77,1.4187613,12073,Leon,114380,38960.15423
12075,Levy,Florida,41503,9,1.336163019,12075,Levy,12803,30848.37241
12077,Liberty,Florida,8354,8,1.981195516,12077,Liberty,2997,35875.02993
12079,Madison,Florida,18493,20,2.034022626,12079,Madison,7053,38138.7552
12081,Manatee,Florida,403253,291,1.858315382,12081,Manatee,123507,30627.67047
12083,Marion,Florida,365579,290,1.899416757,12083,Marion,105662,28902.64485
12085,Martin,Florida,161000,143,1.948510161,12085,Martin,40724,25294.40994
12086,Miami-Dade,Florida,2716940,3280,2.081793796,12086,Miami-Dade,1552197,57130.33781
12087,Monroe,Florida,74228,22,1.471854922,12087,Monroe,22919,30876.48866
12089,Nassau,Florida,88625,45,1.705656266,12089,Nassau,27713,31269.95769
12091,Okaloosa,Florida,210738,115,1.736954986,12091,Okaloosa,62183,29507.25545
12093,Okeechobee,Florida,42168,27,1.806380761,12093,Okeechobee,12495,29631.4741
12095,Orange,Florida,1393452,458,1.516773465,12095,Orange,475796,34145.13022
12097,Osceola,Florida,375751,153,1.609791286,12097,Osceola,144497,38455.51975
12099,Palm Beach,Florida,1496770,1369,1.961248378,12099,Palm Beach,481679,32181.23025
12101,Pasco,Florida,553947,209,1.576678071,12101,Pasco,159816,28850.41349
12103,Pinellas,Florida,974996,753,1.887792142,12103,Pinellas,277006,28410.98835
12105,Polk,Florida,724777,531,1.864890118,12105,Polk,260300,35914.49508
12107,Putnam,Florida,74521,40,1.729781317,12107,Putnam,21209,28460.43397
12109,St. Johns,Florida,264672,70,1.422390041,12109,St. Johns,78720,29742.4737
12111,St. Lucie,Florida,328297,283,1.935519521,12111,St. Lucie,96060,29260.09071
12113,Santa Rosa,Florida,184313,77,1.620934757,12113,Santa Rosa,59416,32236.46731
12115,Sarasota,Florida,433742,258,1.774388228,12115,Sarasota,122219,28177.81077
12117,Seminole,Florida,471826,214,1.656631904,12117,Seminole,132095,27996.54958
12119,Sumter,Florida,132420,70,1.723144456,12119,Sumter,30228,22827.36747
12121,Suwannee,Florida,44417,71,2.203709127,12121,Suwannee,16028,36085.28266
12123,Taylor,Florida,21569,13,1.780113342,12123,Taylor,8109,37595.62335
12125,Union,Florida,15237,16,2.021220515,12125,Union,5131,33674.60786
12127,Volusia,Florida,553284,249,1.653251236,12127,Volusia,151166,27321.59253
12129,Wakulla,Florida,33739,10,1.471867794,12129,Wakulla,12188,36124.36646
12131,Walton,Florida,74071,25,1.528291801,12131,Walton,20605,27817.90444
12133,Washington,Florida,25473,22,1.936342585,12133,Washington,7746,30408.668
13001,Appling,Georgia,18386,29,2.197910742,13001,Appling,5266,28641.35755
13003,Atkinson,Georgia,8165,3,1.565165066,13003,Atkinson,2449,29993.8763
13005,Bacon,Georgia,11164,14,2.098308208,13005,Bacon,4098,36707.27338
13007,Baker,Georgia,3038,4,2.119472222,13007,Baker,654,21527.32061
13009,Baldwin,Georgia,44890,57,2.10372525,13009,Baldwin,11199,24947.64981
13011,Banks,Georgia,19234,8,1.619020375,13011,Banks,4586,23843.19434
13013,Barrow,Georgia,83240,48,1.760909166,13013,Barrow,26052,31297.45315
13015,Bartow,Georgia,107738,87,1.907150343,13015,Bartow,35396,32853.7749
13017,Ben Hill,Georgia,16700,24,2.157494771,13017,Ben Hill,4991,29886.22754
13019,Berrien,Georgia,19397,12,1.79144668,13019,Berrien,5876,30293.34433
13021,Bibb,Georgia,153159,171,2.047853588,13021,Bibb,45403,29644.35652
13023,Bleckley,Georgia,12873,21,2.212539525,13023,Bleckley,3938,30591.15979
13025,Brantley,Georgia,19109,10,1.71876204,13025,Brantley,4689,24538.17573
13027,Brooks,Georgia,15457,26,2.225848141,13027,Brooks,4061,26272.88607
13029,Bryan,Georgia,39627,11,1.44340149,13029,Bryan,11203,28271.12827
13031,Bulloch,Georgia,79608,28,1.546201318,13031,Bulloch,17869,22446.23656
13033,Burke,Georgia,22383,10,1.650081705,13033,Burke,6296,28128.49037
13035,Butts,Georgia,24936,42,2.226422501,13035,Butts,7680,30798.84504
13037,Calhoun,Georgia,6189,8,2.111469504,13037,Calhoun,1571,25383.74535
13039,Camden,Georgia,54666,13,1.376226055,13039,Camden,13653,24975.30458
13043,Candler,Georgia,10803,19,2.245209225,13043,Candler,2581,23891.51162
13045,Carroll,Georgia,119992,68,1.753356621,13045,Carroll,28396,23664.91099
13047,Catoosa,Georgia,67580,18,1.425454318,13047,Catoosa,16998,25152.41196
13049,Charlton,Georgia,13392,7,1.718252599,13049,Charlton,3485,26022.99881
13051,Chatham,Georgia,289430,163,1.75064406,13051,Chatham,79653,27520.64402
13053,Chattahoochee,Georgia,10907,1,0.962294687,13053,Chattahoochee,7924,72650.59136
13055,Chattooga,Georgia,24789,22,1.948163673,13055,Chattooga,7581,30582.11303
13057,Cherokee,Georgia,258773,92,1.550868867,13057,Cherokee,75790,29288.21786
13059,Clarke,Georgia,128331,44,1.535121098,13059,Clarke,35334,27533.48762
13061,Clay,Georgia,2834,2,1.84863015,13061,Clay,625,22053.63444
13063,Clayton,Georgia,292256,162,1.743751579,13063,Clayton,77902,26655.39801
13065,Clinch,Georgia,6618,6,1.957424488,13065,Clinch,2457,37126.01995
13067,Cobb,Georgia,760141,427,1.749533717,13067,Cobb,216663,28503.00142
13069,Coffee,Georgia,43273,50,2.062753,13069,Coffee,11781,27224.82841
13071,Colquitt,Georgia,45600,34,1.872514074,13071,Colquitt,13042,28600.87719
13073,Columbia,Georgia,156714,61,1.590222039,13073,Columbia,43298,27628.67389
13075,Cook,Georgia,17270,13,1.876651015,13075,Cook,5707,33045.74406
13077,Coweta,Georgia,148509,47,1.500345084,13077,Coweta,41221,27756.56694
13079,Crawford,Georgia,12404,5,1.605408247,13079,Crawford,2225,17937.76201
13081,Crisp,Georgia,22372,17,1.880744111,13081,Crisp,5596,25013.40962
13083,Dade,Georgia,16116,5,1.491712746,13083,Dade,3942,24460.16381
13085,Dawson,Georgia,26108,8,1.486316383,13085,Dawson,8345,31963.38287
13087,Decatur,Georgia,26404,29,2.040728274,13087,Decatur,8566,32442.05423
13089,DeKalb,Georgia,759297,367,1.68425438,13089,DeKalb,192315,25328.03369
13091,Dodge,Georgia,20605,12,1.765208627,13091,Dodge,5942,28837.66076
13093,Dooly,Georgia,13390,14,2.019347459,13093,Dooly,2844,21239.73114
13095,Dougherty,Georgia,87956,187,2.327576136,13095,Dougherty,24389,27728.63705
13097,Douglas,Georgia,146343,71,1.685886395,13097,Douglas,43478,29709.65472
13099,Early,Georgia,10190,33,2.510339756,13099,Early,3126,30677.13445
13101,Echols,Georgia,4006,2,1.698319051,13101,Echols,1059,26435.34698
13103,Effingham,Georgia,64296,23,1.553543881,13103,Effingham,16399,25505.47468
13105,Elbert,Georgia,19194,3,1.193955764,13105,Elbert,5334,27789.93435
13107,Emanuel,Georgia,22646,32,2.150158475,13107,Emanuel,6781,29943.47788
13109,Evans,Georgia,10654,6,1.750638558,13109,Evans,2836,26619.11019
13111,Fannin,Georgia,26188,24,1.962108909,13111,Fannin,5768,22025.35512
13113,Fayette,Georgia,114421,50,1.640464265,13113,Fayette,29631,25896.47005
13115,Floyd,Georgia,98498,45,1.659785102,13115,Floyd,32150,32640.25665
13117,Forsyth,Georgia,244252,46,1.274919703,13117,Forsyth,66837,27363.95198
13119,Franklin,Georgia,23349,13,1.745675067,13119,Franklin,6176,26450.8116
13121,Fulton,Georgia,1063937,575,1.732751932,13121,Fulton,276219,25961.96955
13123,Gilmer,Georgia,31369,12,1.582680572,13123,Gilmer,8267,26354.0438
13125,Glascock,Georgia,2971,2,1.828127344,13125,Glascock,727,24469.87546
13127,Glynn,Georgia,85292,95,2.046815307,13127,Glynn,27259,31959.62107
13129,Gordon,Georgia,57963,36,1.793151646,13129,Gordon,19761,34092.43828
13131,Grady,Georgia,24633,22,1.950905374,13131,Grady,6835,27747.33082
13133,Greene,Georgia,18324,24,2.117190959,13133,Greene,4758,25965.9463
13135,Gwinnett,Georgia,936250,409,1.640331477,13135,Gwinnett,257462,27499.27904
13137,Habersham,Georgia,45328,67,2.169708245,13137,Habersham,11488,25344.15814
13139,Hall,Georgia,204441,154,1.876952724,13139,Hall,63629,31123.4048
13141,Hancock,Georgia,8457,42,2.69603296,13141,Hancock,1945,22998.6993
13143,Haralson,Georgia,29792,8,1.428990328,13143,Haralson,6292,21119.76369
13145,Harris,Georgia,35236,22,1.795436079,13145,Harris,7114,20189.57884
13147,Hart,Georgia,26205,13,1.695559188,13147,Hart,5609,21404.31215
13149,Heard,Georgia,11923,5,1.62258446,13149,Heard,2583,21664.01074
13151,Henry,Georgia,234561,102,1.638344367,13151,Henry,72008,30699.05057
13153,Houston,Georgia,157863,82,1.715533501,13153,Houston,49515,31365.80453
13155,Irwin,Georgia,9416,4,1.628193541,13155,Irwin,2226,23640.61172
13157,Jackson,Georgia,72977,33,1.655327934,13157,Jackson,24990,34243.66581
13159,Jasper,Georgia,14219,4,1.449190937,13159,Jasper,3797,26703.70631
13161,Jeff Davis,Georgia,15115,20,2.121621844,13161,Jeff Davis,4357,28825.66986
13163,Jefferson,Georgia,15362,29,2.275950237,13163,Jefferson,4238,27587.5537
13165,Jenkins,Georgia,8676,30,2.538801711,13165,Jenkins,1789,20620.10143
13167,Johnson,Georgia,9643,22,2.358210514,13167,Johnson,2645,27429.22327
13169,Jones,Georgia,28735,9,1.495831308,13169,Jones,6040,21019.66243
13171,Lamar,Georgia,19077,18,1.974762425,13171,Lamar,5842,30623.26362
13173,Lanier,Georgia,10423,5,1.680977267,13173,Lanier,2698,25885.06188
13175,Laurens,Georgia,47546,75,2.197947277,13175,Laurens,16454,34606.48635
13177,Lee,Georgia,29992,26,1.937967921,13177,Lee,8668,28901.04028
13179,Liberty,Georgia,61435,22,1.554006818,13179,Liberty,15774,25675.91764
13181,Lincoln,Georgia,7921,7,1.946318027,13181,Lincoln,1838,23204.14089
13183,Long,Georgia,19559,3,1.185774608,13183,Long,3479,17787.20793
13185,Lowndes,Georgia,117406,82,1.84412356,13185,Lowndes,36984,31500.94544
13187,Lumpkin,Georgia,33610,14,1.619659523,13187,Lumpkin,8941,26602.20173
13189,McDuffie,Georgia,21312,14,1.817503828,13189,McDuffie,6165,28927.36486
13191,McIntosh,Georgia,14378,7,1.687399561,13191,McIntosh,2857,19870.63569
13193,Macon,Georgia,12947,10,1.887830852,13193,Macon,2737,21140.03244
13195,Madison,Georgia,29880,8,1.427709394,13195,Madison,8025,26857.42972
13197,Marion,Georgia,8359,8,1.980935662,13197,Marion,1872,22395.02333
13199,Meriwether,Georgia,21167,13,1.788284043,13199,Meriwether,5576,26342.89224
13201,Miller,Georgia,5718,1,1.242755849,13201,Miller,2033,35554.38965
13205,Mitchell,Georgia,21863,45,2.313502759,13205,Mitchell,6277,28710.60696
13207,Monroe,Georgia,27578,52,2.275440576,13207,Monroe,7074,25650.88114
13209,Montgomery,Georgia,9172,5,1.736505958,13209,Montgomery,2329,25392.49891
13211,Morgan,Georgia,19276,3,1.192104337,13211,Morgan,5534,28709.27578
13213,Murray,Georgia,40096,6,1.175050201,13213,Murray,13523,33726.55626
13215,Muscogee,Georgia,195769,170,1.938704999,13215,Muscogee,45908,23450.08658
13217,Newton,Georgia,111744,90,1.906018296,13217,Newton,30775,27540.62858
13219,Oconee,Georgia,40280,26,1.809883886,13219,Oconee,10559,26214.00199
13221,Oglethorpe,Georgia,15259,11,1.857866612,13221,Oglethorpe,3758,24628.08834
13223,Paulding,Georgia,168667,54,1.505363639,13223,Paulding,46667,27668.12714
13225,Peach,Georgia,27546,24,1.940152699,13225,Peach,7951,28864.44493
13227,Pickens,Georgia,32591,10,1.486902314,13227,Pickens,10130,31082.20061
13229,Pierce,Georgia,19465,20,2.011775588,13229,Pierce,6431,33038.78757
13231,Pike,Georgia,18962,10,1.722115858,13231,Pike,6495,34252.71596
13233,Polk,Georgia,42613,18,1.625730395,13233,Polk,13752,32271.84193
13235,Pulaski,Georgia,11137,22,2.295654461,13235,Pulaski,2699,24234.53354
13237,Putnam,Georgia,22119,25,2.05317452,13237,Putnam,5270,23825.67024
13239,Quitman,Georgia,2299,1,1.638461029,13239,Quitman,551,23966.94215
13241,Rabun,Georgia,17137,10,1.766065203,13241,Rabun,4116,24018.20622
13243,Randolph,Georgia,6778,29,2.631296433,13243,Randolph,1825,26925.34671
13245,Richmond,Georgia,202518,162,1.903051385,13245,Richmond,60659,29952.39929
13247,Rockdale,Georgia,90896,37,1.609656952,13247,Rockdale,23742,26119.96127
13249,Schley,Georgia,5257,2,1.580292019,13249,Schley,1412,26859.42553
13251,Screven,Georgia,13966,10,1.854927962,13251,Screven,3174,22726.6218
13253,Seminole,Georgia,8090,9,2.046293988,13253,Seminole,2510,31025.95797
13255,Spalding,Georgia,66703,61,1.961184468,13255,Spalding,19289,28917.73983
13257,Stephens,Georgia,25925,38,2.166064832,13257,Stephens,7270,28042.43009
13259,Stewart,Georgia,6621,14,2.325204448,13259,Stewart,3287,49645.06872
13261,Sumter,Georgia,29524,62,2.322216493,13261,Sumter,8733,29579.32529
13263,Talbot,Georgia,6195,6,1.98610994,13263,Talbot,1381,22292.17111
13265,Taliaferro,Georgia,1537,0,0,13265,Taliaferro,337,21925.82954
13267,Tattnall,Georgia,25286,11,1.638512552,13267,Tattnall,5725,22640.98711
13269,Taylor,Georgia,8020,11,2.137218317,13269,Taylor,2440,30423.94015
13271,Telfair,Georgia,15860,19,2.078450418,13271,Telfair,3520,22194.19924
13273,Terrell,Georgia,8531,32,2.574150036,13273,Terrell,2547,29855.81995
13275,Thomas,Georgia,44451,64,2.158298438,13275,Thomas,13776,30991.42876
13277,Tift,Georgia,40644,57,2.146878413,13277,Tift,13823,34009.93997
13279,Toombs,Georgia,26830,49,2.261575407,13279,Toombs,7999,29813.64145
13281,Towns,Georgia,12037,9,1.873724249,13281,Towns,3085,25629.30963
13283,Treutlen,Georgia,6901,10,2.161087973,13283,Treutlen,1882,27271.40994
13285,Troup,Georgia,69922,100,2.155386158,13285,Troup,18779,26857.06931
13287,Turner,Georgia,7985,24,2.477936321,13287,Turner,3186,39899.81215
13289,Twiggs,Georgia,8120,7,1.935542011,13289,Twiggs,1852,22807.88177
13291,Union,Georgia,24511,20,1.911668966,13291,Union,6138,25041.81796
13293,Upson,Georgia,26320,62,2.372105805,13293,Upson,9619,36546.35258
13295,Walker,Georgia,69761,36,1.712689803,13295,Walker,19976,28634.91062
13297,Walton,Georgia,94593,55,1.76450369,13297,Walton,26614,28135.27428
13299,Ware,Georgia,35734,60,2.225069617,13299,Ware,11350,31762.46712
13301,Warren,Georgia,5254,5,1.978479936,13301,Warren,1291,24571.75485
13303,Washington,Georgia,20374,8,1.594013685,13303,Washington,5134,25198.78276
13305,Wayne,Georgia,29927,30,2.001058071,13305,Wayne,8867,29628.76332
13307,Webster,Georgia,2607,2,1.884888964,13307,Webster,545,20905.25508
13309,Wheeler,Georgia,7855,11,2.146246496,13309,Wheeler,1590,20241.88415
13311,White,Georgia,30798,19,1.790231086,13311,White,8336,27066.69264
13313,Whitfield,Georgia,104628,60,1.758503327,13313,Whitfield,39243,37507.16825
13315,Wilcox,Georgia,8635,20,2.364767654,13315,Wilcox,2414,27955.99305
13317,Wilkes,Georgia,9777,5,1.708764389,13317,Wilkes,2624,26838.49852
13319,Wilkinson,Georgia,8954,18,2.303255415,13319,Wilkinson,2670,29819.07527
13321,Worth,Georgia,20247,30,2.170760572,13321,Worth,5532,27322.56631
15001,Hawaii,Hawaii,201513,15,0.871788191,15001,Hawaii,42594,21137.09785
15003,Honolulu,Hawaii,974563,111,1.05651306,15003,Honolulu,264197,27109.27872
15005,Kalawao,Hawaii,86,0,0,15005,Kalawao,0,0
15007,Kauai,Hawaii,72293,0,0,15007,Kauai,19155,26496.34128
15009,Maui,Hawaii,167417,9,0.730442954,15009,Maui,45510,27183.61935
16001,Ada,Idaho,481587,148,1.48758696,16001,Ada,160373,33300.94043
16003,Adams,Idaho,4294,2,1.668167956,16003,Adams,819,19073.12529
16005,Bannock,Idaho,87808,5,0.755435919,16005,Bannock,24459,27855.09293
16007,Bear Lake,Idaho,6125,1,1.212893907,16007,Bear Lake,1155,18857.14286
16009,Benewah,Idaho,9298,3,1.508731713,16009,Benewah,2770,29791.35298
16011,Bingham,Idaho,46811,10,1.329652081,16011,Bingham,11205,23936.68155
16013,Blaine,Idaho,23021,6,1.416027065,16013,Blaine,7310,31753.61626
16015,Boise,Idaho,7831,2,1.407212772,16015,Boise,1297,16562.38028
16017,Bonner,Idaho,45739,0,0,16017,Bonner,10275,22464.41767
16019,Bonneville,Idaho,119062,17,1.154675748,16019,Bonneville,35614,29912.14661
16021,Boundary,Idaho,12245,1,0.912041211,16021,Boundary,2416,19730.50225
16023,Butte,Idaho,2597,0,0,16023,Butte,555,21370.81248
16025,Camas,Idaho,1106,0,0,16025,Camas,182,16455.6962
16027,Canyon,Idaho,229849,102,1.647157553,16027,Canyon,70696,30757.58433
16029,Caribou,Idaho,7155,0,0,16029,Caribou,1664,23256.46401
16031,Cassia,Idaho,24030,6,1.39739748,16031,Cassia,5610,23345.81773
16033,Clark,Idaho,845,0,0,16033,Clark,118,13964.49704
16035,Clearwater,Idaho,8756,0,0,16035,Clearwater,2693,30756.05299
16037,Custer,Idaho,4315,1,1.3650192,16037,Custer,707,16384.70452
16039,Elmore,Idaho,27511,3,1.037614878,16039,Elmore,9096,33063.13838
16041,Franklin,Idaho,13876,0,0,16041,Franklin,2594,18694.14817
16043,Fremont,Idaho,13099,3,1.359883113,16043,Fremont,2415,18436.52187
16045,Gem,Idaho,18112,3,1.219154845,16045,Gem,4263,23536.88163
16047,Gooding,Idaho,15179,1,0.818756839,16047,Gooding,3932,25904.20976
16049,Idaho,Idaho,16667,0,0,16049,Idaho,3601,21605.56789
16051,Jefferson,Idaho,29871,2,0.825780234,16051,Jefferson,6853,22941.98386
16053,Jerome,Idaho,24412,7,1.457494679,16053,Jerome,7118,29157.79125
16055,Kootenai,Idaho,165697,34,1.312164272,16055,Kootenai,47262,28523.14767
16057,Latah,Idaho,40108,0,0,16057,Latah,7725,19260.49666
16059,Lemhi,Idaho,8027,0,0,16059,Lemhi,1796,22374.48611
16061,Lewis,Idaho,3838,0,0,16061,Lewis,1406,36633.66337
16063,Lincoln,Idaho,5366,0,0,16063,Lincoln,1300,24226.612
16065,Madison,Idaho,39907,2,0.699980915,16065,Madison,13800,34580.39943
16067,Minidoka,Idaho,21039,8,1.580064893,16067,Minidoka,4821,22914.5872
16069,Nez Perce,Idaho,40408,24,1.773743886,16069,Nez Perce,10618,26276.97486
16071,Oneida,Idaho,4531,0,0,16071,Oneida,956,21099.09512
16073,Owyhee,Idaho,11823,5,1.626242315,16073,Owyhee,2613,22100.9896
16075,Payette,Idaho,23951,9,1.574918859,16075,Payette,6793,28362.07256
16077,Power,Idaho,7681,1,1.114582235,16077,Power,1660,21611.7693
16079,Shoshone,Idaho,12882,18,2.14528921,16079,Shoshone,3119,24212.07887
16081,Teton,Idaho,12142,0,0,16081,Teton,2937,24188.76627
16083,Twin Falls,Idaho,86878,38,1.640873782,16083,Twin Falls,28733,33072.81475
16085,Valley,Idaho,11392,1,0.943400024,16085,Valley,3146,27615.87079
16087,Washington,Idaho,10194,6,1.769806621,16087,Washington,2645,25946.63528
17001,Adams,Illinois,65435,10,1.184189893,17001,Adams,27974,42750.82143
17003,Alexander,Illinois,5761,1,1.239502125,17003,Alexander,1574,27321.64555
17005,Bond,Illinois,16426,6,1.562619432,17005,Bond,5310,32326.79898
17007,Boone,Illinois,53544,23,1.633017024,17007,Boone,17550,32776.78171
17009,Brown,Illinois,6578,0,0,17009,Brown,2873,43675.88933
17011,Bureau,Illinois,32628,12,1.565590792,17011,Bureau,10275,31491.35712
17013,Calhoun,Illinois,4739,0,0,17013,Calhoun,1900,40092.84659
17015,Carroll,Illinois,14305,6,1.622663388,17015,Carroll,5022,35106.60608
17017,Cass,Illinois,12147,11,1.956923654,17017,Cass,5620,46266.56788
17019,Champaign,Illinois,209689,21,1.000643646,17019,Champaign,86054,41038.87185
17021,Christian,Illinois,32304,11,1.532136384,17021,Christian,13026,40323.17979
17023,Clark,Illinois,15441,3,1.288445832,17023,Clark,5933,38423.67722
17025,Clay,Illinois,13184,0,0,17025,Clay,5921,44910.49757
17027,Clinton,Illinois,37562,21,1.747470586,17027,Clinton,14392,38315.31867
